user_id,song_id,play_count,last_play_time,tempo,energy,label
938,484,3,2023-08-13,120,0.18569627116246745,0
755,357,7,2023-08-16,63,0.32808516579225716,0
371,145,2,2023-08-12,60,0.19360764015302773,0
186,232,5,2023-09-09,109,0.39017994950210844,0
246,360,7,2023-08-16,143,0.5843787204896431,0
637,438,1,2023-10-03,129,0.9763128589583858,0
268,204,4,2023-08-17,79,0.45943322891622274,0
643,213,2,2023-08-18,79,0.298035931469159,0
237,40,6,2023-10-04,105,0.2501215663337516,1
530,275,1,2023-10-06,86,0.2557357895248084,0
552,323,7,2023-08-29,85,0.2733379149353133,0
21,82,3,2023-10-08,91,0.7860403202837023,0
911,181,1,2023-09-27,69,0.15492494028917794,0
737,499,8,2023-09-08,141,0.9976624362487307,0
867,320,7,2023-08-12,164,0.5704177520496351,0
794,83,2,2023-09-14,71,0.5898447048707431,0
520,303,7,2023-10-09,133,0.4218074908296443,1
100,262,3,2023-10-09,147,0.7212298234709084,0
752,272,9,2023-09-05,83,0.524310706792718,0
478,200,8,2023-09-08,176,0.39615515646809485,0
599,240,5,2023-08-31,110,0.33862456333723856,0
298,402,7,2023-09-21,97,0.9330860862399336,1
940,180,3,2023-08-22,105,0.3618905635471782,0
526,432,1,2023-10-09,148,0.4927539334868578,0
334,171,1,2023-08-12,67,0.4153072619048215,0
2,295,2,2023-08-31,114,0.17756094468523237,0
375,177,8,2023-08-24,137,0.26734095503404043,0
293,369,1,2023-10-09,166,0.27055177779374384,0
837,396,5,2023-09-22,90,0.7242845629506893,1
934,237,9,2023-09-24,147,0.4659268689692283,1
553,138,9,2023-08-17,75,0.8037708067635928,0
318,327,2,2023-08-28,79,0.7380558319007413,0
502,366,7,2023-08-22,97,0.2728447897564339,0
828,311,1,2023-09-25,170,0.6066252281080906,0
381,129,3,2023-08-15,74,0.7686179614439225,0
623,49,6,2023-09-28,137,0.6697386311281507,1
14,164,9,2023-09-20,176,0.6400148572791828,1
504,277,10,2023-08-24,135,0.7656497986606912,0
231,293,2,2023-09-12,93,0.1511026653306762,0
985,116,7,2023-08-28,131,0.7582797526252896,0
84,24,4,2023-09-03,78,0.34538973683808555,0
130,311,2,2023-08-23,169,0.6146850290584187,0
743,25,3,2023-09-07,128,0.3180744952268567,0
838,391,6,2023-08-29,179,0.8549358149861539,0
145,127,10,2023-08-13,150,0.5325034188706804,0
891,234,9,2023-09-03,122,0.6786470908224852,0
857,209,8,2023-08-24,164,0.8146738391290552,0
28,93,10,2023-10-09,136,0.9057837295642279,1
66,94,9,2023-09-19,91,0.758855887362407,1
163,327,4,2023-09-28,154,0.23389171857136518,1
229,225,4,2023-08-11,164,0.8690791326272078,0
261,455,9,2023-08-20,169,0.6567201242789555,0
449,378,8,2023-08-20,96,0.6485047825422462,0
424,280,2,2023-08-12,125,0.9292065038244294,0
460,11,8,2023-08-11,66,0.3239484000992948,0
952,329,1,2023-10-07,107,0.31562885664463003,0
676,12,9,2023-09-09,70,0.5618741992254657,0
301,35,9,2023-08-18,134,0.7757767598813786,0
919,447,8,2023-09-02,146,0.5025166374056582,0
303,452,5,2023-09-03,90,0.670502250903162,0
287,228,5,2023-08-11,103,0.507272251800447,0
395,220,3,2023-08-19,104,0.6493484624382718,0
10,441,5,2023-09-12,131,0.84003607235234,1
707,141,4,2023-08-13,115,0.262429026481831,0
630,23,1,2023-09-10,91,0.7258406806053856,0
270,83,9,2023-09-25,171,0.8086831654043649,1
592,490,10,2023-10-07,80,0.5024002667336043,1
970,229,4,2023-08-24,90,0.39091021936106884,0
605,423,3,2023-09-25,60,0.11218989153196188,0
778,344,6,2023-09-09,136,0.8173945201006841,0
844,80,1,2023-09-29,70,0.39514479313238926,0
862,353,5,2023-08-23,152,0.42157852246724514,0
361,396,7,2023-08-30,127,0.40240554678893103,0
257,290,2,2023-09-26,95,0.5488653977311043,0
133,455,10,2023-09-29,138,0.7322496158971694,1
276,331,9,2023-09-09,118,0.7946768179004597,0
776,159,6,2023-09-14,126,0.4533136483628425,1
683,477,2,2023-09-21,115,0.6967918315406522,0
972,128,8,2023-09-08,110,0.7486158252441837,0
513,190,8,2023-09-02,88,0.3672255985096434,0
313,397,1,2023-09-11,144,0.18695932258338394,0
576,31,1,2023-09-13,61,0.9051991485800163,0
886,386,1,2023-09-02,65,0.7094043746034336,0
980,359,4,2023-08-27,90,0.6832993679886623,0
284,15,4,2023-10-03,113,0.1530122636907802,1
121,313,8,2023-08-17,147,0.8360857517535338,0
107,75,1,2023-09-29,99,0.6094487404774478,0
933,34,10,2023-10-07,76,0.8630959755858095,1
687,359,3,2023-09-27,64,0.9771050653630853,0
997,196,1,2023-10-05,61,0.9613902887922179,0
204,331,9,2023-09-19,117,0.8704804117511867,1
165,29,10,2023-08-25,71,0.10985263644823201,0
305,194,9,2023-10-02,64,0.8971544874132609,1
497,16,7,2023-10-05,165,0.16755608244488096,1
632,423,8,2023-09-12,119,0.8660745731590905,1
556,77,1,2023-08-28,100,0.35215666175046134,0
824,293,5,2023-08-20,79,0.6490615046800309,0
156,81,2,2023-08-11,131,0.13426140803489173,0
367,405,1,2023-09-19,60,0.7940635265064052,0
719,428,3,2023-09-19,115,0.20053551000967434,0
902,124,7,2023-09-16,129,0.4696193545081947,1
620,19,1,2023-09-23,115,0.8357014020927712,0
251,455,2,2023-09-07,113,0.7258140968575016,0
957,102,2,2023-09-14,70,0.10543842717226022,0
916,392,4,2023-09-09,62,0.462729101088294,0
882,77,3,2023-09-07,154,0.13773476526805722,0
334,229,3,2023-08-23,87,0.7061498747366222,0
642,450,10,2023-09-05,170,0.9720536425779893,0
969,297,5,2023-09-03,166,0.6897351360706833,0
511,203,3,2023-08-14,179,0.3019351880058002,0
293,472,7,2023-08-18,64,0.4197097288598861,0
20,454,5,2023-09-12,149,0.978985500092621,1
282,61,4,2023-09-01,75,0.3016471708291151,0
797,26,3,2023-09-10,176,0.6053761657489984,0
1,71,4,2023-10-05,90,0.4604084278135703,1
119,103,2,2023-08-19,87,0.7914837681353994,0
35,467,1,2023-10-06,66,0.8806503447818984,0
198,326,3,2023-09-05,161,0.4067535469152671,0
485,363,2,2023-08-21,68,0.6943567273294443,0
757,157,1,2023-09-09,98,0.5941429277659546,0
59,363,1,2023-09-25,158,0.35060004104989007,0
837,359,2,2023-09-01,102,0.3447467225317016,0
161,194,9,2023-08-13,86,0.5847684827790736,0
691,275,5,2023-09-26,135,0.23860258617906982,1
206,324,9,2023-08-19,176,0.8297289068342243,0
12,186,8,2023-08-25,148,0.16210435528036182,0
490,326,6,2023-08-27,166,0.1851170375874847,0
276,113,1,2023-09-02,152,0.40800367803454085,0
693,313,10,2023-09-29,154,0.20628258237742003,1
242,165,5,2023-10-07,157,0.5281300191299433,1
216,61,1,2023-08-18,92,0.45970830139768337,0
251,92,7,2023-08-12,150,0.7496288162971453,0
811,286,10,2023-09-05,115,0.9577037396887483,0
126,455,8,2023-09-22,179,0.7782027262652134,1
994,457,8,2023-09-27,61,0.2615037965925439,1
217,153,7,2023-09-24,73,0.9419691569179628,1
306,225,2,2023-09-18,72,0.4529200892977605,0
797,127,5,2023-08-12,83,0.5267704248342217,0
185,193,4,2023-09-26,128,0.47941861363357197,1
39,115,5,2023-09-28,93,0.3524923209589471,1
223,262,10,2023-08-24,178,0.9055398590177355,0
184,18,9,2023-09-08,146,0.3990149793069545,0
495,10,4,2023-09-07,78,0.6207368227115917,0
427,92,8,2023-08-14,89,0.3160302259368972,0
178,139,8,2023-09-09,108,0.8176378372931623,0
919,481,2,2023-10-01,102,0.7967787935762679,0
428,449,6,2023-09-01,75,0.3666809246023396,0
294,333,5,2023-09-18,111,0.7133986658291083,1
852,357,2,2023-10-06,173,0.7334861797854547,0
151,340,10,2023-09-01,175,0.6062602744942895,0
384,449,4,2023-09-01,163,0.6405385440445032,0
638,52,7,2023-10-06,157,0.6170091744617162,1
813,195,1,2023-09-14,108,0.17367796359536108,0
308,466,9,2023-09-29,70,0.7032388102424064,1
336,489,10,2023-08-26,137,0.5227975088548221,0
946,206,1,2023-08-11,171,0.4946115524872722,0
746,287,5,2023-09-11,106,0.8739992969036207,1
892,475,7,2023-09-15,138,0.12090404211500594,1
375,401,8,2023-10-09,94,0.32618342616287965,1
8,439,2,2023-08-31,130,0.20926314985847172,0
341,366,4,2023-09-15,88,0.1318069401487532,1
129,93,2,2023-09-10,167,0.3481092979083528,0
776,420,4,2023-08-14,113,0.9896286455152099,0
669,485,6,2023-09-11,145,0.3432062558868164,1
352,410,6,2023-09-28,82,0.6973352378161942,1
358,309,2,2023-09-18,83,0.20646900103664934,0
517,145,4,2023-08-19,158,0.641662867042507,0
495,86,4,2023-09-03,174,0.986033334824482,0
86,153,1,2023-09-27,69,0.36265377111441877,0
175,2,2,2023-08-24,120,0.8632680547380245,0
802,342,3,2023-09-11,67,0.9978142423298819,0
193,389,5,2023-09-27,107,0.6296986798486696,1
311,260,8,2023-09-23,171,0.37846099038523184,1
119,164,6,2023-10-01,135,0.7061781339092406,1
218,6,3,2023-08-12,152,0.8603633856417569,0
427,500,6,2023-08-25,88,0.2542152186657805,0
970,149,7,2023-09-09,146,0.507264187457308,0
414,205,6,2023-09-05,85,0.3872689391114569,0
114,118,10,2023-10-03,96,0.3550230972661419,1
978,485,6,2023-08-23,155,0.8747391346661554,0
145,89,1,2023-09-15,111,0.4794886061396547,0
538,154,3,2023-08-31,97,0.40516870762352153,0
648,439,7,2023-10-05,65,0.6431594872834123,1
303,167,4,2023-09-12,67,0.29746142167364314,1
744,468,4,2023-08-13,76,0.3069041415112711,0
881,161,7,2023-08-21,135,0.5682598577843542,0
588,270,9,2023-10-01,121,0.4683454557815657,1
987,56,2,2023-09-08,145,0.365484145530092,0
840,228,9,2023-09-13,137,0.148556019046692,1
345,337,3,2023-08-27,93,0.5686968147746694,0
814,149,6,2023-09-20,78,0.8349482850409675,1
964,46,4,2023-10-08,129,0.866239484757452,1
801,144,1,2023-09-11,141,0.3118959817534722,0
1,238,9,2023-09-10,159,0.6396770835527394,0
147,272,6,2023-09-16,177,0.8702931785166463,1
287,120,8,2023-09-21,96,0.4678533354486383,1
976,340,2,2023-08-27,97,0.9389231355767756,0
654,413,7,2023-09-23,74,0.9126806762165977,1
53,220,6,2023-08-26,161,0.28732050767692846,0
304,8,2,2023-09-12,99,0.3330683496101834,0
69,344,2,2023-08-18,68,0.26239779878137204,0
361,387,4,2023-08-22,112,0.2764489163092321,0
602,473,4,2023-09-27,177,0.9170758784561482,1
958,275,3,2023-09-13,129,0.9380241182733606,0
220,353,8,2023-08-13,177,0.14670751706661786,0
962,66,7,2023-09-20,125,0.6342430201049843,1
704,79,2,2023-09-17,139,0.6078084065718145,0
966,86,3,2023-09-01,111,0.4514928820520139,0
575,124,10,2023-09-06,60,0.6685278335407963,0
585,202,9,2023-09-07,89,0.9526310429597651,0
161,466,5,2023-08-27,171,0.25322939444993153,0
681,150,2,2023-09-22,156,0.2083698187448101,0
89,46,3,2023-09-04,60,0.13005151374607812,0
688,113,8,2023-09-08,98,0.4274499770561291,0
781,91,4,2023-10-08,75,0.4038656293700794,1
585,141,2,2023-09-25,76,0.48773771934277954,0
757,289,2,2023-09-11,171,0.552979027792854,0
589,389,6,2023-10-06,171,0.7820415946274092,1
159,218,8,2023-08-14,161,0.45290205141176654,0
489,77,7,2023-09-26,141,0.39755179842511024,1
971,411,4,2023-08-15,81,0.8441909382336642,0
324,377,2,2023-09-26,145,0.8648170035882907,0
610,384,9,2023-09-13,158,0.3094893678640179,1
381,334,4,2023-08-18,90,0.38320464044017755,0
102,152,9,2023-09-20,99,0.8426047338190794,1
494,323,5,2023-10-06,86,0.17146741986798836,1
644,239,7,2023-09-21,95,0.39326210235166414,1
614,115,5,2023-08-30,178,0.503515096336775,0
19,319,2,2023-08-20,63,0.2683644536805139,0
454,369,6,2023-09-15,172,0.2619227769496284,1
482,94,7,2023-09-13,177,0.4823758522121758,1
594,483,6,2023-09-15,128,0.7790695522613701,1
397,48,3,2023-08-27,84,0.8562096815928647,0
279,191,10,2023-09-11,154,0.981311583282556,1
851,462,8,2023-08-19,137,0.16658564508254714,0
365,12,3,2023-09-19,89,0.2950139810313934,0
331,156,5,2023-08-27,106,0.7809668581457779,0
641,172,9,2023-09-19,71,0.5865388354500957,1
344,477,5,2023-09-04,86,0.39491179656617637,0
822,427,7,2023-09-23,104,0.2850306951225192,1
455,401,7,2023-09-09,147,0.35242979647820327,0
601,296,5,2023-08-18,122,0.4863600552708568,0
725,177,2,2023-10-08,114,0.2594360975554295,0
655,341,5,2023-10-03,89,0.9678033602890755,1
65,57,7,2023-09-18,141,0.19682960013988693,1
76,343,7,2023-08-27,73,0.9870196910402972,0
711,340,4,2023-08-31,115,0.8577039574006053,0
143,448,1,2023-09-06,78,0.4808364557623652,0
917,203,6,2023-08-24,145,0.7658347009493891,0
915,185,3,2023-09-18,85,0.7043637193267475,0
828,121,5,2023-09-16,130,0.2919582261540379,1
605,226,4,2023-09-04,151,0.4051630775070518,0
473,202,2,2023-08-24,97,0.5618103065249122,0
417,330,7,2023-10-01,128,0.6740597618989542,1
305,363,5,2023-08-16,95,0.5886054832209594,0
736,380,7,2023-08-29,77,0.5256887149058265,0
497,454,9,2023-08-31,116,0.49883704610941015,0
291,356,4,2023-10-09,137,0.5484380493655161,1
940,216,5,2023-08-18,171,0.49091636786137327,0
102,460,9,2023-09-23,82,0.5871970697911444,1
986,43,10,2023-09-24,178,0.8991867691420001,1
267,375,4,2023-08-11,175,0.6695463817491505,0
867,23,5,2023-10-09,73,0.7503587874896861,1
968,155,5,2023-08-18,155,0.6377348203576989,0
622,186,8,2023-08-29,128,0.678715914172602,0
974,249,4,2023-08-20,81,0.6205148456033621,0
842,237,4,2023-09-18,87,0.12417986997624088,1
962,293,7,2023-08-27,102,0.9996385439800178,0
942,134,5,2023-08-27,135,0.130248316191607,0
777,321,6,2023-09-01,77,0.45563320741028834,0
3,390,6,2023-08-20,159,0.19460411046904008,0
85,434,6,2023-08-24,154,0.1872356053968392,0
794,22,10,2023-09-12,136,0.8141742565070352,1
328,361,5,2023-08-28,143,0.4833332014222693,0
816,88,5,2023-10-09,168,0.8210248374688884,1
450,153,9,2023-09-26,95,0.34550782361274834,1
454,125,8,2023-09-28,178,0.3308165126256113,1
924,79,4,2023-08-16,178,0.32610824363301594,0
629,346,7,2023-08-23,66,0.6545310637671273,0
221,456,8,2023-10-09,82,0.83349945086104,1
154,51,9,2023-08-16,93,0.5070349090677165,0
665,216,5,2023-10-01,176,0.44132400157697416,1
12,176,3,2023-08-31,173,0.9762215987814844,0
133,358,4,2023-09-29,155,0.20507863241047491,1
994,253,10,2023-08-26,80,0.5379694138404033,0
304,454,6,2023-09-02,129,0.467638977863291,0
293,246,10,2023-09-19,139,0.18831393692820136,1
975,227,5,2023-09-13,158,0.34138032587939726,1
300,106,9,2023-09-03,177,0.12559709132120084,0
740,193,3,2023-10-05,106,0.8892588600846613,0
783,316,2,2023-08-31,112,0.647064576091361,0
43,302,6,2023-09-05,143,0.8335166480832257,0
944,36,7,2023-08-16,165,0.5693990071626909,0
343,442,5,2023-10-02,100,0.639558846479705,1
326,204,1,2023-08-30,134,0.7307690300282483,0
814,422,3,2023-09-27,91,0.9172104647177934,0
498,267,3,2023-10-02,73,0.18257669904326118,0
364,268,4,2023-08-18,147,0.39785355526215427,0
891,170,10,2023-10-05,167,0.7381235716300004,1
427,498,6,2023-09-08,162,0.9625155067012535,0
21,39,5,2023-09-19,166,0.982726685641005,1
407,455,1,2023-08-13,154,0.6742927082235362,0
619,139,6,2023-09-10,76,0.27423862997938053,0
336,292,9,2023-09-14,84,0.20728802027256105,1
815,52,1,2023-08-16,123,0.9514392798523829,0
117,287,8,2023-08-20,132,0.4905349205162568,0
124,289,8,2023-10-09,145,0.2753344299364163,1
399,141,3,2023-08-21,178,0.940503264199841,0
793,146,9,2023-09-20,168,0.1940718444078807,1
804,425,8,2023-08-16,107,0.7566139871713676,0
715,314,3,2023-08-15,94,0.6627367247890008,0
51,184,10,2023-09-29,96,0.17896119794280266,1
783,152,5,2023-10-06,114,0.40487391607549794,1
324,201,3,2023-09-29,76,0.2349376205860096,0
789,128,5,2023-09-26,87,0.6440487332798451,1
141,287,9,2023-08-31,60,0.5294017285096859,0
470,311,4,2023-10-02,112,0.10384761219444187,1
787,253,6,2023-08-26,132,0.9781395096555172,0
802,489,3,2023-08-21,114,0.41462618490058634,0
334,266,3,2023-09-10,172,0.332383953553345,0
893,188,5,2023-08-18,120,0.30019866021469244,0
964,386,8,2023-08-24,72,0.24293430655621107,0
373,230,8,2023-09-20,106,0.9992233685948588,1
564,271,3,2023-09-02,123,0.3655985210934444,0
494,259,8,2023-09-23,91,0.4649621475018535,1
539,299,8,2023-09-01,87,0.88422032456028,0
669,415,3,2023-09-04,112,0.6776987531885903,0
751,198,10,2023-09-29,90,0.4318249705707453,1
156,323,10,2023-08-27,67,0.9084955923314677,0
291,56,2,2023-09-20,131,0.7747517819922402,0
648,319,10,2023-10-09,157,0.3051104567875297,1
144,203,2,2023-08-16,146,0.6793650951399284,0
106,271,9,2023-08-22,133,0.9301586484631613,0
420,109,7,2023-09-17,160,0.5468147906053713,1
670,116,6,2023-10-09,171,0.7602511625485004,1
658,92,7,2023-08-28,84,0.9739933695902433,0
2,138,8,2023-08-13,174,0.7213727268056916,0
945,422,1,2023-10-08,92,0.19219482078947256,0
589,303,8,2023-10-01,168,0.3201035958381604,1
644,57,3,2023-09-10,127,0.635586793608384,0
90,50,3,2023-09-11,66,0.3480002338347155,0
345,498,6,2023-09-11,156,0.9617875348502258,1
350,71,4,2023-09-11,125,0.4648168306199564,1
459,399,4,2023-09-02,171,0.5115073651591285,0
263,402,4,2023-10-03,105,0.7314418841231055,1
351,82,10,2023-09-01,155,0.5718247582076867,0
108,372,9,2023-08-28,64,0.4439313701998915,0
586,105,8,2023-09-05,169,0.1689740876391209,0
39,88,3,2023-10-03,76,0.6368010305570775,0
909,2,1,2023-08-17,135,0.8808220277146313,0
159,360,1,2023-08-30,111,0.7171861975840506,0
583,84,1,2023-09-28,71,0.443345509042257,0
959,482,4,2023-10-07,121,0.21495345816081646,1
312,43,6,2023-09-11,94,0.8347043682138194,1
241,154,4,2023-08-24,121,0.9475735260080842,0
938,327,3,2023-10-09,80,0.4494456917166383,0
445,422,8,2023-08-29,144,0.7557779702656554,0
298,94,8,2023-08-20,125,0.4696870959016801,0
952,298,6,2023-09-04,112,0.5520402449669795,0
36,133,9,2023-09-04,80,0.8528287425547687,0
84,395,10,2023-10-04,74,0.17508190799003823,1
452,65,1,2023-08-13,134,0.5773018139080346,0
886,290,8,2023-09-22,133,0.2931582472041002,1
775,376,6,2023-09-02,141,0.4058253509461861,0
822,257,1,2023-09-22,82,0.6799859421780469,0
385,467,4,2023-09-20,90,0.12450557110316353,1
172,386,5,2023-08-15,113,0.6344425890758464,0
376,213,7,2023-10-05,114,0.3550980155083747,1
685,148,8,2023-08-18,179,0.7025359247272649,0
362,61,9,2023-09-24,85,0.2274232167217488,1
559,471,6,2023-08-15,112,0.7622304434345607,0
891,149,10,2023-09-15,125,0.6810757477866803,1
141,88,9,2023-10-04,98,0.9741176495923161,1
887,324,4,2023-08-12,66,0.9201118269323332,0
918,383,8,2023-08-27,147,0.35497257687973216,0
118,396,3,2023-08-28,98,0.12458491545289328,0
277,278,4,2023-09-10,91,0.689831705000582,0
726,404,10,2023-09-09,85,0.6425986501042052,0
220,82,4,2023-09-17,146,0.12468589188980146,1
905,129,6,2023-09-16,137,0.21040977628233343,1
26,286,9,2023-09-05,88,0.626231534082387,0
521,382,6,2023-08-14,84,0.9206445376391427,0
783,353,1,2023-09-09,115,0.9158502488620662,0
10,280,5,2023-09-28,90,0.23633654915086738,1
984,270,9,2023-10-04,125,0.44611655176472464,1
378,292,5,2023-10-04,61,0.13888257791695663,1
633,453,6,2023-09-01,146,0.5223446617266362,0
637,203,3,2023-09-04,106,0.7777751137058851,0
682,24,8,2023-09-02,134,0.8109754402290503,0
584,444,10,2023-08-18,88,0.5490905199369157,0
152,351,4,2023-09-26,165,0.18628270723739654,1
720,311,4,2023-08-18,158,0.4432275776634098,0
49,461,5,2023-09-01,108,0.938891763976928,0
154,208,10,2023-08-17,132,0.3066513008677432,0
859,280,9,2023-09-21,91,0.3877790049214539,1
293,205,8,2023-08-19,89,0.7721444579167638,0
580,152,7,2023-09-21,74,0.7602227099973443,1
50,438,5,2023-09-28,121,0.9209820592224391,1
664,26,9,2023-08-21,137,0.4493068216483379,0
531,194,9,2023-09-03,174,0.563138851486862,0
612,336,10,2023-08-16,76,0.5206532150984299,0
60,422,10,2023-09-22,81,0.9349769539202077,1
167,238,2,2023-09-23,175,0.7923975299421713,0
202,321,4,2023-08-19,89,0.8482976018504634,0
857,497,8,2023-08-22,140,0.2197884419464698,0
146,75,1,2023-10-06,75,0.8126620235813439,0
915,435,5,2023-10-07,111,0.48968088945174726,1
676,163,8,2023-09-10,67,0.1210048145475824,0
970,299,2,2023-08-19,123,0.15407951746895615,0
993,29,2,2023-09-18,98,0.7101171457613601,0
439,165,8,2023-09-27,90,0.43481119703137294,1
242,337,10,2023-09-10,71,0.8813040159011324,0
581,186,9,2023-08-23,92,0.7608458204882798,0
687,54,7,2023-10-01,117,0.1195120105002656,1
561,295,8,2023-09-20,71,0.7181994806524018,1
483,42,5,2023-08-12,84,0.27311722545912065,0
108,412,1,2023-09-03,97,0.48032431183352087,0
226,285,4,2023-09-14,107,0.6622616819106665,1
673,427,2,2023-09-15,141,0.8854460571661236,0
631,387,3,2023-09-05,142,0.5104880995527453,0
661,500,3,2023-09-20,114,0.827641408772021,0
977,138,9,2023-09-05,62,0.8046690965205695,0
662,187,10,2023-08-17,158,0.4730846615661325,0
432,490,4,2023-09-11,128,0.5508821470896126,1
805,398,2,2023-08-15,94,0.7304365090448318,0
655,204,3,2023-08-30,110,0.12803359118224575,0
419,431,3,2023-10-07,86,0.9017302724193214,0
988,42,7,2023-08-23,96,0.7928345434939241,0
455,350,8,2023-09-19,169,0.32447429326209737,1
160,416,6,2023-08-12,144,0.983061957870078,0
523,288,4,2023-09-17,75,0.2614513173306569,1
650,426,6,2023-09-20,151,0.9226780063339616,1
969,416,1,2023-08-28,84,0.3920261124908,0
590,26,10,2023-08-28,92,0.7868320391477223,0
77,371,8,2023-10-05,121,0.5107389339231506,1
509,385,1,2023-08-23,76,0.762820648705002,0
441,56,5,2023-09-26,102,0.24020474314542964,1
254,253,2,2023-09-23,89,0.3425558125478345,0
921,122,6,2023-09-28,100,0.18987204202482305,1
770,106,9,2023-08-28,176,0.8786295832940229,0
320,130,5,2023-09-30,63,0.3666636889925494,1
803,337,4,2023-09-17,125,0.7250286064749971,1
263,158,2,2023-09-17,119,0.8381990779673754,0
597,376,3,2023-09-17,68,0.9112764127414114,0
658,231,6,2023-09-06,177,0.19566740378054603,0
835,455,8,2023-08-25,90,0.9037134401613512,0
554,308,8,2023-09-15,148,0.2775274999576475,1
374,91,5,2023-09-03,160,0.7632118104318654,0
637,393,5,2023-09-16,159,0.7559641174281501,1
167,22,10,2023-08-29,178,0.10765282756685882,0
937,290,3,2023-09-05,128,0.2985615174792288,0
753,110,7,2023-08-20,83,0.5427176631983806,0
459,49,6,2023-09-19,83,0.47803123599695396,1
999,129,1,2023-08-30,152,0.9267161318961487,0
280,73,4,2023-09-03,173,0.42376678255227085,0
700,340,6,2023-09-24,104,0.9432853433523661,1
302,53,6,2023-08-17,154,0.513486386553278,0
531,467,3,2023-10-08,96,0.9679176069761491,0
580,356,6,2023-08-31,117,0.7636193290223751,0
218,380,10,2023-10-06,179,0.8464011324689403,1
102,168,6,2023-10-09,142,0.19438919951410089,1
554,45,9,2023-10-05,82,0.627527289918131,1
288,452,9,2023-09-11,94,0.22843032384641573,1
167,393,2,2023-10-06,122,0.36785890184587666,0
621,105,4,2023-09-03,177,0.6612088655505413,0
36,150,9,2023-10-07,173,0.7536031342245018,1
744,146,4,2023-10-09,65,0.13526540381012575,1
741,204,8,2023-09-05,65,0.5778493579651283,0
353,362,10,2023-09-10,179,0.6087825876608978,0
676,299,3,2023-08-27,160,0.17094519739918107,0
899,167,3,2023-08-27,89,0.5506192307806872,0
73,201,9,2023-08-11,60,0.7424580520448438,0
648,134,10,2023-10-07,122,0.1479045563879779,1
353,211,8,2023-09-09,67,0.7842409986915658,0
891,48,1,2023-09-25,87,0.6187838544137232,0
70,126,10,2023-10-04,148,0.8499044874446118,1
425,239,2,2023-09-09,92,0.29625631556866294,0
999,7,3,2023-09-03,112,0.8499463157918066,0
708,464,2,2023-08-15,97,0.1851048777407212,0
781,453,3,2023-10-02,111,0.46344672680020427,0
561,272,8,2023-10-04,137,0.2795363123721837,1
828,385,6,2023-09-28,70,0.8884187490617867,1
642,371,7,2023-08-30,61,0.7344278346715964,0
956,37,10,2023-10-01,112,0.12282559944465538,1
517,487,10,2023-09-27,153,0.10857102005256052,1
428,211,6,2023-10-01,153,0.3621243290335028,1
539,165,1,2023-09-07,127,0.22895480285250885,0
160,125,3,2023-08-25,136,0.6672740298041763,0
149,337,1,2023-09-13,66,0.6974172404943038,0
776,192,10,2023-10-05,161,0.9477558132952307,1
230,218,9,2023-09-18,126,0.9568359320912567,1
712,214,9,2023-08-24,68,0.693007034870211,0
562,62,5,2023-08-24,137,0.10510760156743786,0
67,328,4,2023-10-03,175,0.42309812491265286,1
812,445,9,2023-08-29,122,0.5618273619225396,0
381,381,9,2023-10-08,70,0.5492617808576193,1
58,161,3,2023-10-07,96,0.6430065665520039,0
259,66,5,2023-10-03,73,0.9644963345242844,1
342,286,3,2023-09-20,78,0.8966734227596385,0
838,239,10,2023-10-06,67,0.19801723010543945,1
130,20,2,2023-08-17,66,0.33938235225405394,0
727,188,1,2023-10-07,118,0.8497984756776726,0
172,82,10,2023-09-04,122,0.8418762179372863,0
770,363,2,2023-10-09,66,0.34783365170950387,0
614,202,8,2023-08-31,179,0.7575292276175076,0
209,408,8,2023-08-11,114,0.7048336408460716,0
803,132,3,2023-08-24,62,0.5261715684729654,0
354,37,7,2023-10-07,126,0.28130945741112645,1
471,132,7,2023-10-07,77,0.8997788628046776,1
798,77,2,2023-08-31,104,0.7100660658761513,0
116,89,9,2023-08-21,156,0.2520936323905372,0
264,461,3,2023-09-09,160,0.7343221103567747,0
662,402,2,2023-09-16,151,0.7672903476192819,0
812,253,3,2023-08-29,95,0.8981922566089366,0
442,344,2,2023-09-06,75,0.30055532971774146,0
548,194,8,2023-09-30,138,0.9898786948720659,1
453,176,5,2023-09-17,88,0.2380540802742291,1
845,33,3,2023-09-28,118,0.6406200026736247,0
477,58,5,2023-08-26,77,0.6914588547461307,0
287,467,8,2023-09-04,108,0.47705760573927447,0
303,201,7,2023-09-07,169,0.5275339378933479,0
311,28,6,2023-09-02,105,0.9018190870499236,0
208,35,1,2023-09-27,142,0.6807468066989157,0
618,487,10,2023-08-25,88,0.5473008624112177,0
446,125,1,2023-09-04,129,0.2155146061901722,0
670,394,1,2023-08-19,168,0.10660386270082117,0
633,321,10,2023-10-01,109,0.2124717563366501,1
55,42,8,2023-08-29,170,0.9605661107288548,0
912,85,8,2023-10-07,114,0.7876781046921977,1
12,393,7,2023-09-28,86,0.970404694759223,1
657,188,6,2023-09-10,66,0.13213783873735468,0
400,111,4,2023-08-30,150,0.7121983634727753,0
908,271,1,2023-08-19,142,0.1398641737630762,0
648,483,9,2023-09-23,140,0.8038508219819409,1
980,441,1,2023-09-05,100,0.44285515546167487,0
515,325,4,2023-09-09,70,0.18618882409584536,0
656,105,3,2023-08-16,64,0.6112419776087638,0
542,406,7,2023-08-14,125,0.3521081769412493,0
237,320,5,2023-09-19,170,0.6936165476846367,1
